category,method,dynamic_spec,max_lag,control_spec,coefficient_type,coef,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,endogenous_vars,instruments,controls_requested,controls_used,fixed_effects,cluster,first_stage_diagnostics,first_stage_coef,first_stage_se,first_stage_t,first_stage_t2
canned_soup,dynamic_FE_IV_distributed_lag,DL0_current_only,0,C_plus_deal,log_price,0.3307823666716696,0.0333019010700064,9.932837346922248,0.0,6862202,32693,378,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.230183856,""partial.rsquared"":0.169259682,""shea.rsquared"":0.169259682,""f.stat"":7090.1572821193,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL0_current_only,0,C_plus_deal,cumulative_sum,0.3307823666716696,0.0333019010700064,9.932837346922248,0.0,6862202,32693,378,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.230183856,""partial.rsquared"":0.169259682,""shea.rsquared"":0.169259682,""f.stat"":7090.1572821193,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,log_price,-1.5298649619330396,0.0205420620562049,-74.47475125657719,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1869940674,""partial.rsquared"":0.1869940674,""shea.rsquared"":0.1559368089,""f.stat"":8486.6879200862,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1858829048,""partial.rsquared"":0.1858829048,""shea.rsquared"":0.1550101958,""f.stat"":8748.1253299969,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,log_price_lag1,1.679582215613528,0.0220231547401519,76.26437880633732,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1869940674,""partial.rsquared"":0.1869940674,""shea.rsquared"":0.1559368089,""f.stat"":8486.6879200862,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1858829048,""partial.rsquared"":0.1858829048,""shea.rsquared"":0.1550101958,""f.stat"":8748.1253299969,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,cumulative_sum,0.1497172536804885,0.0379518027407188,3.944931277792916,7.98228676766044e-05,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1869940674,""partial.rsquared"":0.1869940674,""shea.rsquared"":0.1559368089,""f.stat"":8486.6879200862,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1858829048,""partial.rsquared"":0.1858829048,""shea.rsquared"":0.1550101958,""f.stat"":8748.1253299969,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price,-1.598871338743506,0.0200593613363929,-79.70699126111936,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.187299624,""partial.rsquared"":0.1867344974,""shea.rsquared"":0.1559130553,""f.stat"":8479.1640339359,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1861949203,""partial.rsquared"":0.1856316227,""shea.rsquared"":0.1549922155,""f.stat"":8741.004164251,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price_lag1,1.6331130690982436,0.0213326758124861,76.55453462347049,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.187299624,""partial.rsquared"":0.1867344974,""shea.rsquared"":0.1559130553,""f.stat"":8479.1640339359,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1861949203,""partial.rsquared"":0.1856316227,""shea.rsquared"":0.1549922155,""f.stat"":8741.004164251,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,cumulative_sum,0.0342417303547375,0.0366568696224914,0.9341149614621744,0.3502445950927646,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.187299624,""partial.rsquared"":0.1867344974,""shea.rsquared"":0.1559130553,""f.stat"":8479.1640339359,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1861949203,""partial.rsquared"":0.1856316227,""shea.rsquared"":0.1549922155,""f.stat"":8741.004164251,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price,-0.5889660465330224,0.0237408179813933,-24.80816149614644,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2305224592,""partial.rsquared"":0.1692555098,""shea.rsquared"":0.135508118,""f.stat"":7072.8482639983,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1870307451,""partial.rsquared"":0.1836122109,""shea.rsquared"":0.1470022759,""f.stat"":8519.1887643987,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price_lag1,1.10982463789475,0.0167792114624308,66.14283635316723,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2305224592,""partial.rsquared"":0.1692555098,""shea.rsquared"":0.135508118,""f.stat"":7072.8482639983,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1870307451,""partial.rsquared"":0.1836122109,""shea.rsquared"":0.1470022759,""f.stat"":8519.1887643987,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,cumulative_sum,0.5208585913617276,0.0347820576265172,14.974921752893488,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2305224592,""partial.rsquared"":0.1692555098,""shea.rsquared"":0.135508118,""f.stat"":7072.8482639983,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1870307451,""partial.rsquared"":0.1836122109,""shea.rsquared"":0.1470022759,""f.stat"":8519.1887643987,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price,-1.8189036204254112,0.0183121234217809,-99.32783754951944,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1883507391,""partial.rsquared"":0.1883507391,""shea.rsquared"":0.1636927812,""f.stat"":8475.9114922673,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1855295008,""partial.rsquared"":0.1855295008,""shea.rsquared"":0.1506437174,""f.stat"":8505.5621133121,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1878822793,""partial.rsquared"":0.1878822793,""shea.rsquared"":0.1582581827,""f.stat"":9017.3968129385,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag1,0.8964727998336969,0.0132508184236625,67.65414566641603,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1883507391,""partial.rsquared"":0.1883507391,""shea.rsquared"":0.1636927812,""f.stat"":8475.9114922673,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1855295008,""partial.rsquared"":0.1855295008,""shea.rsquared"":0.1506437174,""f.stat"":8505.5621133121,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1878822793,""partial.rsquared"":0.1878822793,""shea.rsquared"":0.1582581827,""f.stat"":9017.3968129385,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag2,1.300564115118494,0.0180155949514111,72.19101665119445,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1883507391,""partial.rsquared"":0.1883507391,""shea.rsquared"":0.1636927812,""f.stat"":8475.9114922673,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1855295008,""partial.rsquared"":0.1855295008,""shea.rsquared"":0.1506437174,""f.stat"":8505.5621133121,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1878822793,""partial.rsquared"":0.1878822793,""shea.rsquared"":0.1582581827,""f.stat"":9017.3968129385,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,cumulative_sum,0.3781332945267796,0.0392825120619865,9.62599575938773,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1883507391,""partial.rsquared"":0.1883507391,""shea.rsquared"":0.1636927812,""f.stat"":8475.9114922673,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1855295008,""partial.rsquared"":0.1855295008,""shea.rsquared"":0.1506437174,""f.stat"":8505.5621133121,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1878822793,""partial.rsquared"":0.1878822793,""shea.rsquared"":0.1582581827,""f.stat"":9017.3968129385,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price,-1.877767514435013,0.0179207964416124,-104.78147668006552,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1886537134,""partial.rsquared"":0.188095711,""shea.rsquared"":0.1636727954,""f.stat"":8468.3710039538,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1858354638,""partial.rsquared"":0.1852833534,""shea.rsquared"":0.1506368864,""f.stat"":8498.5599308752,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1881766349,""partial.rsquared"":0.1876649644,""shea.rsquared"":0.1582552916,""f.stat"":9012.518997003,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag1,0.8624081837072548,0.0128835910965946,66.93849387498834,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1886537134,""partial.rsquared"":0.188095711,""shea.rsquared"":0.1636727954,""f.stat"":8468.3710039538,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1858354638,""partial.rsquared"":0.1852833534,""shea.rsquared"":0.1506368864,""f.stat"":8498.5599308752,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1881766349,""partial.rsquared"":0.1876649644,""shea.rsquared"":0.1582552916,""f.stat"":9012.518997003,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag2,1.2702967774589111,0.0173126023302632,73.37410940459077,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1886537134,""partial.rsquared"":0.188095711,""shea.rsquared"":0.1636727954,""f.stat"":8468.3710039538,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1858354638,""partial.rsquared"":0.1852833534,""shea.rsquared"":0.1506368864,""f.stat"":8498.5599308752,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1881766349,""partial.rsquared"":0.1876649644,""shea.rsquared"":0.1582552916,""f.stat"":9012.518997003,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,cumulative_sum,0.2549374467311529,0.0376372469905306,6.77354129528374,1.2566836460337072e-11,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1886537134,""partial.rsquared"":0.188095711,""shea.rsquared"":0.1636727954,""f.stat"":8468.3710039538,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1858354638,""partial.rsquared"":0.1852833534,""shea.rsquared"":0.1506368864,""f.stat"":8498.5599308752,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1881766349,""partial.rsquared"":0.1876649644,""shea.rsquared"":0.1582552916,""f.stat"":9012.518997003,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price,-0.7877061061609081,0.022066149750395,-35.697487557692604,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2316538592,""partial.rsquared"":0.1717032899,""shea.rsquared"":0.1375841701,""f.stat"":7234.7832140572,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1866481643,""partial.rsquared"":0.1833449118,""shea.rsquared"":0.1512889767,""f.stat"":8536.0022807023,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.188728373,""partial.rsquared"":0.1880360798,""shea.rsquared"":0.1476869968,""f.stat"":9110.232820027,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag1,0.7846482988153748,0.0116045106656532,67.61580228779117,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2316538592,""partial.rsquared"":0.1717032899,""shea.rsquared"":0.1375841701,""f.stat"":7234.7832140572,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1866481643,""partial.rsquared"":0.1833449118,""shea.rsquared"":0.1512889767,""f.stat"":8536.0022807023,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.188728373,""partial.rsquared"":0.1880360798,""shea.rsquared"":0.1476869968,""f.stat"":9110.232820027,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag2,0.6164748433484966,0.0148404644343384,41.54013144777818,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2316538592,""partial.rsquared"":0.1717032899,""shea.rsquared"":0.1375841701,""f.stat"":7234.7832140572,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1866481643,""partial.rsquared"":0.1833449118,""shea.rsquared"":0.1512889767,""f.stat"":8536.0022807023,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.188728373,""partial.rsquared"":0.1880360798,""shea.rsquared"":0.1476869968,""f.stat"":9110.232820027,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,cumulative_sum,0.6134170360029633,0.0358615251701595,17.105157493786365,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2316538592,""partial.rsquared"":0.1717032899,""shea.rsquared"":0.1375841701,""f.stat"":7234.7832140572,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1866481643,""partial.rsquared"":0.1833449118,""shea.rsquared"":0.1512889767,""f.stat"":8536.0022807023,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.188728373,""partial.rsquared"":0.1880360798,""shea.rsquared"":0.1476869968,""f.stat"":9110.232820027,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL0_current_only,0,A_none,log_price,-0.2131924178320468,0.1084377571986894,-1.9660349249147275,0.0492945764565189,6113366,36386,392,log_price,log_cost,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0858071872,""partial.rsquared"":0.0858071872,""shea.rsquared"":0.0858071872,""f.stat"":624.0029702553,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL0_current_only,0,A_none,cumulative_sum,-0.2131924178320468,0.1084377571986894,-1.9660349249147275,0.0492945764565189,6113366,36386,392,log_price,log_cost,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0858071872,""partial.rsquared"":0.0858071872,""shea.rsquared"":0.0858071872,""f.stat"":624.0029702553,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL0_current_only,0,B_ccount_only,log_price,-0.1855885092941816,0.1101302946922032,-1.6851721845734835,0.0919553559528569,6113366,36386,392,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0859006688,""partial.rsquared"":0.085834514,""shea.rsquared"":0.085834514,""f.stat"":624.2491818538,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL0_current_only,0,B_ccount_only,cumulative_sum,-0.1855885092941816,0.1101302946922032,-1.6851721845734835,0.0919553559528569,6113366,36386,392,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0859006688,""partial.rsquared"":0.085834514,""shea.rsquared"":0.085834514,""f.stat"":624.2491818538,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL0_current_only,0,C_plus_deal,log_price,0.3987062869345426,0.0994022193870842,4.011040089375996,6.045184332603704e-05,6113366,36386,392,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1730134533,""partial.rsquared"":0.0830267312,""shea.rsquared"":0.0830267312,""f.stat"":663.6351988003,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL0_current_only,0,C_plus_deal,cumulative_sum,0.3987062869345426,0.0994022193870842,4.011040089375996,6.045184332603704e-05,6113366,36386,392,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1730134533,""partial.rsquared"":0.0830267312,""shea.rsquared"":0.0830267312,""f.stat"":663.6351988003,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,log_price,-1.940478915172335,0.0503884666649992,-38.5103783386254,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0963029787,""partial.rsquared"":0.0963029787,""shea.rsquared"":0.1310204068,""f.stat"":10909.1533318739,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.0897149455,""partial.rsquared"":0.0897149455,""shea.rsquared"":0.1220573737,""f.stat"":5741.1485186891,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
